Pergunta,BLEU RAG Gemma Distiluse,ROUGE RAG Gemma Distiluse,METEOR RAG Gemma Distiluse,BLEU RAG Mistral Distiluse,ROUGE RAG Mistral Distiluse,METEOR RAG Mistral Distiluse,BLEU RAG Llama Distiluse,ROUGE RAG Llama Distiluse,METEOR RAG Llama Distiluse,BLEU RAG Gemma MiniLM,ROUGE RAG Gemma MiniLM,METEOR RAG Gemma MiniLM,BLEU RAG Mistral MiniLM,ROUGE RAG Mistral MiniLM,METEOR RAG Mistral MiniLM,BLEU FT Llama,ROUGE FT Llama,METEOR FT Llama,BLEU FT Gemma,ROUGE FT Gemma,METEOR FT Gemma,BLEU FT Mistral,ROUGE FT Mistral,METEOR FT Mistral,Answer relevancy RAG Gemma Distiluse,Faithfulness RAG Gemma Distiluse,Contextual precision RAG Gemma Distiluse,Contextual recall RAG Gemma Distiluse,Contextual relevancy RAG Gemma Distiluse,Answer relevancy RAG Llama Distiluse,Faithfulness RAG Llama Distiluse,Contextual precision RAG Llama Distiluse,Contextual recall RAG Llama Distiluse,Contextual relevancy RAG Llama Distiluse,Answer relevancy RAG Mistral Distiluse,Faithfulness RAG Mistral Distiluse,Contextual precision RAG Mistral Distiluse,Contextual recall RAG Mistral Distiluse,Contextual relevancy RAG Mistral Distiluse,BLEU RAG Llama MiniLM,ROUGE RAG Llama MiniLM,METEOR RAG Llama MiniLM,Answer relevancy RAG Mistral MiniLM,Faithfulness RAG Mistral MiniLM,Contextual precision RAG Mistral MiniLM,Contextual recall RAG Mistral MiniLM,Contextual relevancy RAG Mistral MiniLM,Answer relevancy RAG Llama MiniLM,Faithfulness RAG Llama MiniLM,Contextual precision RAG Llama MiniLM,Contextual recall RAG Llama MiniLM,Contextual relevancy RAG Llama MiniLM,Answer relevancy RAG Gemma MiniLM,Faithfulness RAG Gemma MiniLM,Contextual precision RAG Gemma MiniLM,Contextual recall RAG Gemma MiniLM,Contextual relevancy RAG Gemma MiniLM
Onde o professor Guilherme Novaes Ramos estudou?,7.058573896780023e-06,0.0986547085201793,0.0244379276637341,0.0480013779277168,0.2888086642599278,0.1868000395302084,0.1175835955167137,0.3215434083601286,0.1708079658937362,0.0002135775293295,0.1111111111111111,0.0364608653378706,0.023288077976646,0.182509505703422,0.1493584553179286,0.0,0.1274900398406374,0.0673724735322425,0.0,0.1069958847736625,0.0532172230285437,0.0,0.1397058823529411,0.089858673591213,1.0,1.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0,0.25,1.0,1.0,1.0,1.0,0.25,0.0151771545874395,0.2375478927203065,0.1048721812110436,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,0.25,1.0,0.6666666666666666,1.0,1.0,0.25
Quais as áreas de pesquisa do professor Guilherme Novaes Ramos?,0.2502819696073205,0.6274509803921569,0.3614347265068818,0.0,0.2682926829268292,0.1238415545590433,0.3772315803956876,0.5359477124183007,0.6176826259775712,0.2502819696073205,0.6274509803921569,0.3614347265068818,0.0,0.2682926829268292,0.1238415545590433,0.0,0.1123595505617977,0.0515463917525773,0.0,0.1978021978021978,0.1009965969859018,0.0,0.1904761904761904,0.1231054977711738,0.75,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1999999999999999,0.2162780064014632,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Quais idiomas o professor Guilherme Novaes Ramos fala?,0.0,0.1923076923076923,0.0415973377703827,0.0,0.25,0.050251256281407,0.3283489757876836,0.4693877551020408,0.3371873007244483,0.0,0.1923076923076923,0.0415973377703827,0.0,0.1739130434782608,0.0336134453781512,0.0,0.3389830508474576,0.1461777047983944,0.0,0.2372881355932203,0.0821018062397372,0.0,0.4590163934426229,0.2642327798109012,1.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3758418528950861,0.5,0.3304541925465838,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Quais prêmios o professor Guilherme Novaes Ramos já ganhou?,0.7748892846445845,0.9195402298850576,0.8458757789789295,0.6868417026752635,0.888888888888889,0.77193507004605,0.4105958239542858,0.5803108808290155,0.5340829670585677,0.0,0.0792079207920792,0.0219298245614035,0.6868417026752635,0.888888888888889,0.77193507004605,0.0,0.1259842519685039,0.0426894343649946,0.0480107125142179,0.2297297297297297,0.1288378366805121,0.0,0.1791044776119403,0.1098967286555191,1.0,0.75,1.0,0.3333333333333333,0.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.5376057107901056,0.7875647668393784,0.7280188246097339,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
Quais artigos o professor Guilherme Novaes Ramos já escreveu?,0.0220068474237593,0.3594470046082949,0.1958846194649914,0.6764940943076669,0.9190839694656489,0.8240262811031623,0.1087269816473717,0.146788990825688,0.2174251518185992,0.0215895456674756,0.3602771362586605,0.195927119924845,0.3061256215021867,0.7027027027027026,0.4797731784258683,0.0,0.0597014925373134,0.029781601588352,8.917134795684261e-05,0.0891089108910891,0.0465182185000278,0.0,0.0535279805352798,0.0253415601586602,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,0.5,0.2540150087145917,0.409090909090909,0.4084386863885284,0.6666666666666666,1.0,1.0,1.0,0.5,0.6666666666666666,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5
Quais alunos o professor Guilherme Novaes Ramos já orientou?,1.0268723411405268e-07,0.099025974025974,0.0498363527463267,0.0001067420721188,0.1405405405405405,0.0775677524057386,0.0189078554434277,0.3950617283950617,0.1884503492746391,1.135550466919558e-07,0.09910641754671,0.0434161205943424,1.4167254013240946e-05,0.1167192429022082,0.062201699455266,0.0,0.0330851943755169,0.0115544946240515,1.172260632783125e-09,0.0471544715447154,0.0219615757923156,0.0,0.0149625935162094,0.0068954327898109,1.0,1.0,1.0,0.5,0.5,0.3333333333333333,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.067066145169138,0.4153074027603513,0.2092942717912772,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0
Quem é o professor Díbio Leandro Borges?,0.522801677013323,0.6315789473684209,0.5573676343550964,0.72397297840676,0.7987616099071208,0.7883711888369807,0.602075062392174,0.6873385012919897,0.8002556696611675,0.3282393600860663,0.3983739837398374,0.3041305047959112,0.4154684391664997,0.6254545454545455,0.511567128089528,0.0186077000516501,0.2536585365853658,0.1384379509379509,0.032805196988394,0.2171945701357465,0.1293709503783,0.0180565117265059,0.2019230769230769,0.1409737667346423,1.0,0.8571428571428571,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2624524612924814,0.4818652849740932,0.4445335760843325,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Onde o professor Díbio Leandro Borges estudou?,1.7357520899201735e-06,0.0526315789473684,0.0221565731166912,2.418741378990703e-10,0.0544217687074829,0.0177824188629845,0.0257429479033597,0.3102493074792243,0.1438308842140354,0.0001482035524658,0.1019108280254777,0.0382881656616803,8.756570491431024e-07,0.0915032679738562,0.0291376947340119,0.0002925676340738,0.110091743119266,0.0577421227269182,0.0004118118038899,0.1762917933130699,0.0838359510651478,0.0005569663763652,0.1463414634146341,0.0779532967032967,1.0,0.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.25,1.0,1.0,1.0,1.0,0.25,0.0826208655578512,0.2679425837320574,0.1432514923164399,1.0,0.5,1.0,1.0,0.25,1.0,0.5,1.0,1.0,0.25,1.0,1.0,1.0,1.0,0.25
Quais as áreas de pesquisa do professor Díbio Leandro Borges?,0.0,0.265625,0.0987082235693655,0.0027837313825035,0.2923076923076923,0.0964281661830736,0.0,0.1690140845070422,0.1465539061989679,0.0,0.2097902097902098,0.0928157960431879,0.0358959298165213,0.392156862745098,0.1587384855581576,0.0,0.0775193798449612,0.0338403880070546,0.0,0.1118881118881118,0.0626478690649813,0.0,0.1021897810218978,0.0542800950266775,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.6666666666666666,0.0450474690658911,0.2190201729106628,0.252489406779661,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.6666666666666666
Quais idiomas o professor Díbio Leandro Borges fala?,0.0,0.2352941176470588,0.0602409638554216,0.0,0.25,0.0605326876513317,0.1044290819402454,0.2823529411764706,0.1341109154929577,0.0,0.2285714285714286,0.0661057692307692,0.0,0.0701754385964912,0.0183374083129584,0.0,0.4266666666666667,0.1566748342306907,0.0,0.6875,0.3602675604202905,0.0,0.25,0.0837320574162679,1.0,0.0,1.0,1.0,0.0,1.0,0.5,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.1134210941982141,0.3157894736842105,0.1387175025048779,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Quais artigos o professor Díbio Leandro Borges já escreveu?,0.000162353677823,0.1960093896713615,0.0677465928740132,0.0336609801471973,0.3594805194805195,0.1688783485935893,0.0004732931697339,0.1463133640552995,0.0774368586632534,2.4748057146618883e-05,0.1700356718192628,0.0564257700077967,0.0937473346876242,0.4973493975903614,0.2370746817709428,0.0,0.030379746835443,0.0111435394003714,9.872833968506301e-13,0.0425265791119449,0.0164360320237527,0.0,0.0215599239061509,0.0063724709256014,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0002366249556916,0.1871809415768576,0.0752355229299982,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Onde o professor Fernando Antônio de Araújo Chacon de Albuquerque estudou?,0.0,0.105515587529976,0.0345522602936942,0.0033243591823825,0.1521739130434782,0.0775296344767044,0.0358004725085346,0.2319391634980989,0.1810659178547221,1.277318599923736e-07,0.0835380835380835,0.0213435702118085,0.0025843772854679,0.1739130434782608,0.0780256967595315,0.0,0.0961538461538461,0.0372680143713044,2.110094224898601e-05,0.1193317422434367,0.0403225806451612,6.689004002749372e-06,0.1153846153846153,0.0402215810732833,1.0,0.5,1.0,1.0,0.3333333333333333,0.75,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.5,0.0,0.1476793248945147,0.088036627127356,1.0,0.75,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.5
Quais as áreas de pesquisa do professor Fernando Antônio de Araújo Chacon de Albuquerque?,0.0,0.2094240837696334,0.0975545082072381,0.0261778772046884,0.3636363636363636,0.1796982167352537,0.0,0.2606741573033707,0.2541104720580779,0.0,0.232258064516129,0.0960806697108067,0.0093808382611232,0.2514970059880239,0.1225580930254328,0.0,0.1935483870967741,0.0904168677606177,0.0,0.2,0.1009416489242007,0.0,0.1197604790419161,0.0564534982572473,0.5,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.6666666666666666,0.272496092194633,0.411504424778761,0.5117261003258526,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.6666666666666666
Quais idiomas o professor Fernando Antônio de Araújo Chacon de Albuquerque fala?,0.0,0.196078431372549,0.0614754098360655,0.0,0.1739130434782608,0.0414937759336099,0.3542760071991253,0.4946236559139785,0.4133666538510829,0.0,0.196078431372549,0.0614754098360655,0.0,0.1304347826086956,0.0414937759336099,0.0,0.1632653061224489,0.081799591002045,0.0,0.2916666666666667,0.1431492842535787,0.0,0.1463414634146341,0.0625,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2626863430671196,0.3076923076923077,0.2867052023121387,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Quais prêmios o professor Fernando Antônio de Araújo Chacon de Albuquerque já ganhou?,0.4986471783572195,0.8270676691729323,0.5844514372896028,0.6132761904137101,0.8819277108433734,0.6894599931284553,0.1672715395025303,0.3306544202066589,0.2835538752362949,0.3585367963997553,0.7247956403269755,0.4790572212019799,0.5410195020146722,0.7830188679245284,0.5295810409461204,0.0,0.108695652173913,0.0414364640883977,0.0,0.1048951048951049,0.0295275590551181,0.0,0.0323886639676113,0.0119521912350597,0.25,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.2930587532487939,0.5854922279792746,0.2433381947388542,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
Quais alunos o professor Fernando Antônio de Araújo Chacon de Albuquerque já orientou?,3.4532054802193447e-22,0.033724340175953,0.0123171485199361,1.016186880638735e-20,0.03662109375,0.0157660836783482,5.15896719228421e-13,0.0388955582232893,0.0169946868745455,5.93011275020012e-25,0.0298726738491674,0.0112776155790994,1.708384062729034e-14,0.0473201352003862,0.0194371744332866,0.0,0.0113552209331029,0.0048193932383912,0.0,0.0108161258603736,0.0046974368857197,0.0,0.0108001963672066,0.0045766590389016,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.8333333333333334,0.3333333333333333,1.0,1.0,1.0,1.0,0.6666666666666666,4.001902962498663e-12,0.046856323213005,0.020616951289472,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.3333333333333333
Quem é o professor Ricardo Pezzuol Jacobi?,0.0651558100840809,0.3768115942028985,0.2218687872763419,0.5503915095748544,0.4845360824742268,0.5779890982400336,0.0253554478378015,0.1428571428571428,0.2686172203863824,0.0024090162800043,0.15,0.1071170892599464,0.2000718757546554,0.3216783216783216,0.3688161391140284,0.0399199539431091,0.25,0.2714244171344763,0.0379660277165932,0.2027027027027027,0.1983877995642701,0.0,0.1842105263157894,0.1689244110434007,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.321400188458975,0.3133640552995392,0.422541379336562,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Onde o professor Ricardo Pezzuol Jacobi estudou?,7.657262135591797e-06,0.0603015075376884,0.0185873605947955,0.0003814374332871,0.1148325358851674,0.0470022292619969,0.0007141361172052,0.146788990825688,0.0653672515229727,7.657262135591797e-06,0.0603015075376884,0.0185873605947955,0.0001052182702956,0.1268292682926829,0.0444436641782176,0.0,0.1061946902654867,0.0690875444570025,0.0053891148110272,0.2251082251082251,0.1166088411361927,0.0,0.1228070175438596,0.0772210593639165,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0666431854150018,0.1919504643962848,0.1457748831703085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Quais as áreas de pesquisa do professor Ricardo Pezzuol Jacobi?,0.0223147561708806,0.2222222222222222,0.1143589743589743,0.0785164779262419,0.5087719298245613,0.2580507614213198,0.0,0.360655737704918,0.2779908343080668,0.0440497675569049,0.1726618705035971,0.1118963486454652,0.0394288374522646,0.3846153846153846,0.1871138879974326,0.0,0.116504854368932,0.0640204865556978,0.0,0.1714285714285714,0.0771208226221079,0.0,0.165137614678899,0.0572519083969465,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.036166769854405,0.2631578947368421,0.2492852154894133,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
Quais idiomas o professor Ricardo Pezzuol Jacobi fala?,0.0,0.2222222222222222,0.0619834710743801,0.0,0.2439024390243903,0.0625,0.4833330415675712,0.6666666666666666,0.567288585951941,0.0,0.2222222222222222,0.0619834710743801,0.0,0.2439024390243903,0.0625,0.0,0.2545454545454545,0.1106639839034205,0.0,0.7419354838709677,0.4050918682622794,0.0,0.1785714285714285,0.1111111111111111,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2370361957828173,0.34375,0.2395931406429422,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Quais prêmios o professor Ricardo Pezzuol Jacobi já ganhou?,0.3776672470400333,0.6299212598425198,0.4536099660733143,0.7321589771658914,0.8774193548387097,0.835993484653867,0.7593852207910111,0.8707482993197277,0.7792930585515866,0.3776672470400333,0.6299212598425198,0.4536099660733143,0.7321589771658914,0.8774193548387097,0.835993484653867,0.0,0.0129032258064516,0.04,0.0,0.1088435374149659,0.075075075075075,0.0,0.0353982300884955,0.0412796697626419,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6806841358526362,0.7757575757575758,0.790420719020661,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Quais artigos o professor Ricardo Pezzuol Jacobi já escreveu?,0.0250365482280636,0.421291053227633,0.2006457809159761,0.4563724287317666,0.8101472995090016,0.5478114115119959,0.0628685646097276,0.3735177865612648,0.234667682643651,0.0220869229422982,0.3995459704880817,0.1925956592063776,0.3037592446190259,0.6461538461538462,0.3996459386139869,2.407691505928546e-08,0.0614152202937249,0.0208380265825636,0.0,0.0582781456953642,0.0202218770034556,0.0,0.0472440944881889,0.0157515751575157,1.0,0.75,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0341940550852284,0.3426791277258567,0.1913449180092894,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Quais alunos o professor Ricardo Pezzuol Jacobi já orientou?,9.202657226872467e-11,0.0727272727272727,0.0353933054301934,0.0406280758326619,0.3503222026947862,0.1876735111616949,0.0443181601834672,0.335972850678733,0.1800492506812083,9.202657226872467e-11,0.0727272727272727,0.0353933054301934,0.0009000999381565,0.2084690553745928,0.0956352304181792,0.0,0.0407272727272727,0.013093348860042,2.0479587172583906e-12,0.0482809070958302,0.0220298171641423,0.0,0.0278592375366568,0.0127491064774036,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0281602227753409,0.2995805871779509,0.1625587457846645,1.0,0.75,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
Quem é o professor Marcelo Antonio Marotta?,0.2539262964809828,0.4833836858006042,0.3932017237992001,0.3650097390836788,0.6845238095238094,0.4930669680136015,0.6450384095291352,0.681592039800995,0.6736089030206679,0.0007208448794352,0.1652892561983471,0.0598831615120275,0.4963077940305791,0.629032258064516,0.5442130512107192,0.000808049625466,0.1195219123505976,0.0364181662382176,0.0417907545105813,0.2283737024221453,0.1464913282463048,0.0023267230121498,0.1162790697674418,0.059449040511727,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.3988351742612862,0.4697508896797153,0.5248122502236978,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Onde o professor Marcelo Antonio Marotta estudou?,4.4107585950587526e-08,0.0626506024096385,0.0213235305879887,0.0021734052374396,0.1637931034482758,0.0796063848323838,0.0353550428826248,0.1980952380952381,0.1357073282797766,1.4895367045010046e-07,0.0626506024096385,0.0240535590981416,0.0086890653005049,0.1777777777777777,0.1073203311411658,5.019556066814805e-05,0.0829493087557603,0.040164284642571,0.00022032799314,0.1348314606741573,0.0566379275138482,5.4333279084788906e-05,0.1189931350114416,0.0539798726323213,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.0954277238552847,0.2666666666666666,0.1879057074371599,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,0.75
Quais as áreas de pesquisa do professor Marcelo Antonio Marotta?,0.0,0.3902439024390244,0.352112676056338,0.4625902796811706,0.76,0.8580363745754002,0.0,0.2702702702702703,0.4155374887082204,0.108842676156937,0.3199999999999999,0.4606156017588621,0.0,0.5641025641025641,0.413698955365622,0.0,0.0987654320987654,0.1176470588235294,0.0,0.1132075471698113,0.1746724890829694,0.0,0.1090909090909091,0.1106194690265486,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.262294249676461,0.5151515151515151,0.7434010210388957,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Quais idiomas o professor Marcelo Antonio Marotta fala?,0.0,0.2666666666666666,0.1807896647937927,0.0,0.2068965517241379,0.0651465798045602,0.0,0.1111111111111111,0.0636942675159235,0.0,0.1666666666666666,0.0952380952380952,0.0,0.2068965517241379,0.0651465798045602,0.0,0.2978723404255319,0.309412164458036,0.0,0.4262295081967213,0.4977197490566474,0.0,0.238095238095238,0.1557632398753894,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3536790538050789,0.4313725490196078,0.3629550850811239,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Quais artigos o professor Marcelo Antonio Marotta já escreveu?,0.0204277084591211,0.3980463980463981,0.1670696298495138,0.5332938447838049,0.8605442176870749,0.5738516544419141,0.1182867855079325,0.3959999999999999,0.2716243540777353,0.0204277084591211,0.3980463980463981,0.1670696298495138,0.7786788362970486,0.9119601328903654,0.6465445822155538,1.730926334522538e-06,0.0793201133144475,0.0323151092579288,1.3904970411631648e-06,0.0646067415730337,0.0305058099396992,4.086648191353237e-07,0.1151079136690647,0.0398741589748132,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.097110577611813,0.518595041322314,0.2856953035297603,1.0,0.75,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Quais alunos o professor Marcelo Antonio Marotta já orientou?,0.0121667007451224,0.1784615384615384,0.0970482404112297,0.0189418378316451,0.1714285714285714,0.1219907133885628,0.2725601310674077,0.4491803278688524,0.4528255980639793,0.0129511969054077,0.1839762611275964,0.1053419011343416,0.0232581766846812,0.1741573033707865,0.1394716823714173,0.0,0.1049382716049382,0.0553551929976053,0.0,0.1403508771929824,0.0742566634108568,0.0,0.09375,0.0382343693855551,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.0,0.1771217712177121,0.2007409586737926,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Quem é o professor André Costa Drummond?,0.1164047942721798,0.4324324324324324,0.2498132032348803,0.3087617850297511,0.48,0.4820073234134934,0.0951760828905539,0.1611570247933884,0.3889935831486757,0.3938066956806003,0.5116279069767442,0.3391490664217936,0.2621742530048336,0.4382470119521912,0.4950546105071925,0.0606234659815798,0.2166666666666666,0.1706277911811508,0.0424809665272663,0.2975206611570248,0.2131944444444444,0.0,0.1875,0.1774330139714755,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1113989252848424,0.2457002457002457,0.3899878511151592,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Onde o professor André Costa Drummond estudou?,3.095990328439784e-05,0.119205298013245,0.0519439666970336,3.5860614031598624e-05,0.0983606557377049,0.0574953478993882,0.1678991158057118,0.3055555555555555,0.241230744130623,3.095990328439784e-05,0.119205298013245,0.0519439666970336,0.0083084987546496,0.1552238805970149,0.0872769588828549,0.0020836537961867,0.1398176291793313,0.0623538581449727,0.0024091504519263,0.1337386018237082,0.0661736084079408,0.0038357330770935,0.1325301204819277,0.0680669000388953,1.0,0.5,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.3333333333333333,0.0209940790030011,0.1746478873239436,0.1037264694583173,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,0.5
Quais as áreas de pesquisa do professor André Costa Drummond?,0.0,0.2765957446808511,0.1626303910205575,0.0,0.4556962025316456,0.2532960086689543,0.2502651498799205,0.3934426229508196,0.5579392906262712,0.0,0.2121212121212121,0.0982532751091703,0.1169032125603854,0.6216216216216216,0.2824384787472035,0.0,0.1999999999999999,0.1303461199294532,0.0,0.2058823529411764,0.1312248578166181,0.0,0.1764705882352941,0.0784753363228699,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0681039689593595,0.1933534743202417,0.3509373571101966,1.0,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Quais idiomas o professor André Costa Drummond fala?,0.0,0.1538461538461538,0.1408450704225352,0.0,0.2222222222222222,0.1119402985074626,0.1852716267356013,0.3050847457627118,0.4898448744602591,0.0,0.1538461538461538,0.1408450704225352,0.0,0.2222222222222222,0.1119402985074626,0.0,0.4242424242424242,0.4459589996780079,0.0,0.2352941176470588,0.2666666666666666,0.0,0.375,0.6416091873533839,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.229122255843697,0.36,0.3735632183908046,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Quais prêmios o professor André Costa Drummond já ganhou?,0.8302209297667392,0.9678800856531048,0.860085730208658,0.6882069288132256,0.8878504672897196,0.801440818553014,0.3550971736610968,0.6979166666666667,0.3763659500198333,0.5388308823424178,0.7721822541966427,0.5266793698851072,0.7809517419590206,0.8959660297239915,0.7923284490096385,0.0030335509684387,0.1768707482993197,0.0716780832905544,0.0,0.1205673758865248,0.0474422442244224,0.0,0.0671641791044776,0.0331812525922853,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2607383694599399,0.3492063492063492,0.345855608756181,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
